source,target,dist
Q3820,Q612,2135.5246019085434
Q3805,Q1297,9985.636895411275
Q3805,Q1490,9081.657230383886
Q3818,Q9022,12139.69645680778
Q3792,Q15174,12052.67844035475
Q123709,Q612,5759.113438159449
Q109356,Q8686,1112.5073586844692
Q466221,Q84,8000.173283354636
Q3070,Q2887,5027.599923900939
Q3037,Q42053,3266.5159907204347
Q1486,Q84,11127.457962988803
Q750569,Q37100,8968.972791630842
Q62,Q90,8953.393645423883
Q62,Q1355,13997.712697573303
Q72259,Q3130,17090.474741681635
Q696074,Q9022,5415.685594680461
Q62,Q3130,11947.564024156594
Q62,Q8686,9879.126963955725
Q79808,Q8686,7858.039908369871
Q3881,Q65,16078.506510669631
Q6106,Q9022,3277.4868536854597
Q6221,Q15174,9248.59455631436
Q3882,Q1297,11313.364913493551
Q8686,Q1297,11358.72287008582
Q8686,Q3630,4441.0030161652485
Q3274,Q65,4046.347722625167
Q3889,Q8686,11366.898502717171
Q3859,Q15174,9474.760611296148
Q3238,Q9022,1860.7449281782378
Q3306,Q9022,2865.732279205376
Q3926,Q3616,7253.198779569212
Q3572,Q90,1482.8608162361238
Q3579,Q612,4152.118868588136
Q101625,Q90,2102.2477507084136
Q3572,Q2887,11444.253064838897
Q3935,Q8686,12595.854687870527
Q4361,Q9022,7769.398422259369
Q3926,Q34647,52.98581354319249
Q3935,Q34647,1180.4982628199493
Q3624,Q34647,4084.5062691580574
Q130514,Q15174,8129.7104792861455
Q168866,Q1794,2055.3932772483554
Q852018,Q8686,1341.0085436966926
Q1524,Q65,11094.488881452424
Q1524,Q1297,8746.809973422369
Q1486,Q2887,1137.3240535802402
Q1524,Q2887,12555.387402182805
Q3766,Q612,2053.256395326059
Q3761,Q1297,9385.059659064389
Q3766,Q1490,8950.375317618498
Q52535,Q8686,19738.996150293806
Q3761,Q34647,4662.113907344604
Q131694,Q8686,7996.539994395438
Q6487,Q1297,9254.834922063803
Q3718,Q42053,7195.875611809113
Q9310,Q3130,3846.9023749479566
Q18125,Q65,8505.192495954212
Q18094,Q1490,6205.835458455973
Q159273,Q84,10202.618874454678
Q159273,Q9022,5389.4800576920015
Q147402,Q9022,6.699879419181152
Q5468,Q1297,14450.03812171618
Q171639,Q65,12162.192832237732
Q269,Q64,4306.280601803858
Q13464,Q13367,419.9338211634319
Q3370,Q617,301.35329638821804
Q1492,Q1524,1877.342666755793
Q1410,Q334,11627.072906027364
Q3561,Q64,1926.9272904384893
Q1563,Q1524,9746.350508683545
Q3561,Q82070,2938.8437639852677
Q5776,Q1524,1257.3329036383195
Q207639,Q13367,1208.5206884697861
Q286554,Q13367,1482.170775885588
Q159457,Q14773,11022.441370813975
Q61,Q1524,8253.471911990971
Q485581,Q13367,1739.6291753085934
Q472,Q64,1319.1420692899057
Q472,Q1524,525.2706004753065
Q472,Q1741,817.4098363085751
Q1156,Q64,6287.510356735472
Q3630,Q64,10784.853440786272
Q193190,Q1524,966.518526101546
Q128069,Q1524,7923.310133260082
Q262684,Q6231,275.49086710639705
Q1844,Q1741,526.308866823101
Q84,Q64,930.0792211724055
Q2807,Q64,1867.7419860365992
Q3616,Q64,3505.9339791369043
Q1960,Q1055,7252.487744823763
Q2807,Q1524,2369.5690772845737
Q8684,Q1524,8516.957399097464
Q956,Q64,7358.995333277325
Q956,Q1524,7616.572908557301
Q35765,Q1055,8892.295469237502
Q340,Q1524,7602.100352202266
Q270,Q64,518.5578356014732
Q406,Q64,1737.648572703462
Q270,Q1524,1598.055841689729
Q270,Q1741,555.5402952656415
Q34217,Q617,1193.606341791277
Q65,Q64,9309.062806221405
Q70,Q1741,683.5626765915293
Q45412,Q617,1748.6466287626326
Q46852,Q617,1220.8446396823601
Q45412,Q14773,10841.570584521905
Q6506,Q1055,1743.7266996981805
Q597,Q14773,10992.121905429929
Q100,Q617,6345.925405540032
Q174,Q1055,10146.779773957547
Q100,Q1524,7619.686219320435
Q1748,Q64,355.29938390647044
Q1731,Q1055,376.66618831770285
Q1829,Q1055,695.5636691237992
Q174,Q14773,17979.65583267604
Q1449,Q1524,1425.9403448195162
Q1435,Q1741,268.02291523808725
Q1829,Q13367,1315.1284792615545
Q239,Q64,649.2782119196838
Q51103,Q1524,10665.197333086364
Q239,Q14773,9364.658465806773
Q649,Q64,1610.3142286599668
Q649,Q1524,2230.4903818765147
Q649,Q1741,1669.5696324084067
Q2634,Q1524,873.3637047036985
Q656,Q1055,1420.133438334939
Q5582862,Q1524,11421.838756183579
Q58570,Q617,8055.3779303104
Q1490,Q64,8917.374543354425
Q727,Q1524,2164.0943489054007
Q2844,Q64,9589.827070006111
Q2841,Q1524,10372.777990380295
Q2844,Q1741,9525.368514989033
Q181276,Q13367,711.5170839991894
Q1953,Q1524,1806.4790916499999
Q919,Q6231,5609.797957849868
Q1489,Q64,9727.524808976943
Q1489,Q1524,11282.954821741272
Q3820,Q1524,1153.5768131189986
Q605142,Q82070,1237.068580431924
Q104725,Q13367,1083.6770092274405
Q1486,Q64,11907.790196374817
Q1486,Q1524,11686.00748103537
Q3856,Q1524,915.0054754776468
Q3889,Q14773,10225.672517084578
Q3897,Q14773,11431.713033862823
Q3935,Q64,8356.9916624841
Q3551,Q1524,2771.643445053275
Q3977,Q5869,4427.920157250743
Q3766,Q1524,1236.6481229065225
Q3751,Q14773,13776.262715369789
Q9022,Q1524,11468.149338910689
Q133123,Q173532,1329.2161165904888
Q160687,Q1055,13062.705946458389
Q152449,Q5869,5313.359320196759
Q172438,Q13367,1294.5230309750054
Q15760,Q82070,1292.1737735446723
Q8471,Q1524,707.2719329503262
Q6730,Q82070,2997.215183607168
Q19566,Q617,1737.0471652100578
Q19660,Q1524,741.785437303342
Q34820,Q64,7938.705223882296
Q23482,Q1055,1189.431406470307
Q23438,Q1524,3020.061053967277
Q34986,Q617,10180.05521160247
Q203263,Q1524,9039.29120429334
Q33935,Q1741,2367.4143152653683
Q23556,Q1524,9124.257783846551
Q36214,Q1055,13182.583583605
Q36433,Q14773,10789.880551700271
Q25282,Q14773,880.961112693573
Q208151,Q1055,9345.588754063348
Q211563,Q617,7617.237393070602
Q209537,Q249996,11830.15732225493
Q189471,Q249994,10474.740654510882
Q5217,Q249996,1612.0169941022139
Q988515,Q249995,12712.204716157912
Q249995,Q249994,156.52401104218254
Q1473,Q249996,2049.788489305292
Q128069,Q249995,12424.988501632322
Q714636,Q249996,360.13614963727923
Q23337,Q249996,10835.394553034163
Q81856,Q249994,9893.254414108873
Q29445,Q249995,8638.751577721874
Q482822,Q249995,11067.199522610534
Q693638,Q249994,10059.403113553857
Q499203,Q249996,9887.054521894865
Q910851,Q249996,10896.496091188916
Q1010194,Q249995,12759.96438335077
Q51689,Q249994,12443.112995115816
Q49242,Q249996,12795.560954845141
Q28198,Q249995,13011.227489118168
Q34116,Q249996,11277.538368307227
Q200078,Q249994,1659.3954487150077
Q200707,Q249996,1566.5093537841808
Q734416,Q858382,1121.055587999696
Q694322,Q851675,599.9884088616845
Q734378,Q850524,145.09623680864274
Q696401,Q850515,548.9206166699366
Q721163,Q846338,149.13768867909994
Q714636,Q841125,1416.5905904654228
Q695917,Q838366,2298.3403624568286
Q733979,Q734432,936.2225956526512
Q728218,Q653355,1082.3615932340456
Q734378,Q622620,431.83848815821773
Q734378,Q582289,186.8389867841485
Q695920,Q502981,127.79553663377634
Q714636,Q496667,2422.003388487787
Q486860,Q386651,8520.675272430257
Q488924,Q335427,8942.058502574833
Q488924,Q328613,9048.409166689646
Q491114,Q271417,8280.38894895788
Q486168,Q269634,8900.388389149584
Q268873,Q242783,9103.980701511442
Q484678,Q193428,8656.69561770471
Q16555,Q170616,10715.188790399172
Q819664,Q145333,217.81716511883
Q819672,Q127026,73.9281060703555
Q765884,Q117604,1916.4849229250046
Q58584,Q633945,1673.4758306224617
Q696694,Q461020,42.64514274348342
Q734390,Q428989,788.6607760504651
Q726565,Q389537,122.18982181374624
Q696777,Q338009,91.40892955614352
Q696456,Q328625,233.96454777707956
Q695917,Q328625,396.07052607330564
Q734378,Q328615,1729.9498218130345
Q734378,Q317844,436.4860649635019
Q696772,Q270814,236.4996516980617
Q696418,Q242882,95.32175873304777
Q696694,Q207321,118.62108644591054
Q695920,Q204308,1170.4393957833333
Q696840,Q174691,51.41525383822356
Q695920,Q145333,450.7791914381072
Q695930,Q19701,1368.3784123859975
Q734416,Q15674,1155.8087298588803
Q16087,Q860674,8864.873695855202
Q384796,Q863739,119.42043300461984
Q389537,Q861621,355.3021224745236
Q386677,Q858423,516.6077644190725
Q385779,Q858016,246.77502911593555
Q338009,Q857243,158.41230360212057
Q385591,Q846877,1224.6734928522894
Q385892,Q845857,961.6434225163471
Q329996,Q838681,414.8738166652984
Q715171,Q469189,2527.9576630832357
Q58584,Q320964,1624.4099383401858
Q330007,Q653545,511.58124100852837
Q385779,Q653446,254.41755347049443
Q378225,Q653402,691.6517996116887
Q385779,Q653355,55.11410180213989
Q384809,Q646766,628.0394277616501
Q387211,Q637928,29.963688054056508
Q329790,Q622620,646.8518213604137
Q328619,Q605256,197.94978222678387
Q371446,Q573115,894.0229258663084
Q385892,Q504690,104.0458697033656
Q372517,Q319743,550.5588335793112
Q389711,Q305640,1041.6421189737002
Q385779,Q305640,708.3918418905529
Q328651,Q271917,887.189671989958
Q378225,Q270814,992.0215523099376
Q329797,Q200731,234.96979212442074
Q378225,Q200267,750.054575445
Q374477,Q200267,113.86993763926883
Q518203,Q861621,823.0385072584894
Q519187,Q858423,229.933577869159
Q504690,Q858378,1145.2654936851825
Q534667,Q853061,184.4562403009373
Q518203,Q846342,68.46048538992969
Q504690,Q844056,499.28699656394025
Q596469,Q841125,440.4682417754541
Q520428,Q840603,230.9023966470543
Q534667,Q637913,236.46840954338066
Q511872,Q633601,1051.9816636536168
Q582289,Q496667,620.3642118209394
Q633647,Q496479,317.6875471446279
Q502981,Q496412,160.10037724073257
Q602903,Q495821,375.1401823365748
Q602903,Q460835,793.7133944622137
Q502199,Q317827,476.95663824990993
Q633272,Q271917,535.1857223871365
Q548493,Q267894,1855.1785374656338
Q24879,Q38283,9088.755556925576
Q193428,Q847602,598.8452032943235
Q242783,Q661038,352.14214586346463
Q242783,Q633911,207.2444764264836
Q242783,Q495821,186.01586509670346
Q193428,Q304266,94.49789231549475
Q534667,Q210661,162.95537623157833
Q504690,Q210661,356.31049754586314
Q499493,Q209683,42.028374668971416
Q582289,Q201117,249.3021599461719
Q502407,Q201117,30.525770225650536
Q582289,Q174691,241.90790992909626
Q573115,Q166946,23.413141694599858
Q861230,Q873578,99.35075031729365
Q861214,Q851675,334.32207155408577
Q861519,Q846338,808.9169800469872
Q877190,Q844130,167.99590712655444
Q873835,Q838672,78.44920352966221
Q873536,Q838660,426.36736739851244
Q869020,Q654738,1126.5040427680426
Q911709,Q646766,1192.392791378272
Q860659,Q496472,277.73231737810045
Q877190,Q417825,160.34127247784667
Q873546,Q390817,356.05526903516943
Q860662,Q305640,2488.589642116802
Q861230,Q240891,223.3725138404983
Q873521,Q210661,79.01197734155342
Q873835,Q200578,129.69359285196538
Q867106,Q163888,185.07296082803006
Q58570,Q847546,1638.4563069039054
Q58560,Q846351,1454.8043150119886
Q57818,Q633983,1814.791403851894
Q57931,Q633272,1994.2959407807632
Q58422,Q504690,1861.9424360453586
Q58560,Q390413,1858.4132521631648
Q58324,Q235746,2027.7219538047707
Q57958,Q203027,1603.9982995550167
Q841125,Q853805,280.4024390717462
Q840834,Q850524,242.7551798185564
Q838652,Q850508,761.358158582544
Q838672,Q850335,411.54932835662805
Q838663,Q846877,352.0105996442813
Q838663,Q844133,70.93422359297266
Q841125,Q841129,349.9651108283532
Q838684,Q685491,303.65645688571317
Q841129,Q328067,152.69767908439002
Q838366,Q267894,2820.7844090272297
Q844052,Q201117,54.82767653063285
Q842286,Q117604,2266.0228236782796
Q842286,Q44830,819.0520948202737
Q838663,Q17139,355.7564192158785
Q201117,Q858016,251.30682877394273
Q201117,Q495802,26.526739623389282
Q201117,Q209801,227.15442668142236
Q43788,Q177149,9112.1346399843
Q201932,Q174691,78.18211467819265
Q201932,Q118213,277.1368833335669
Q242783,Q209683,29.77689325148504
Q164234,Q181966,1543.7921234076632
Q57906,Q169134,1536.586116351815
Q204249,Q847581,405.1696710439486
Q201618,Q847569,328.72487315615587
Q200267,Q844852,167.8655758477621
Q199609,Q653364,716.705909637521
Q204249,Q386635,398.6079321870516
Q200731,Q271917,1206.351348168057
Q200078,Q271917,1293.93389987835
Q200251,Q265555,1449.0135462530045
Q200578,Q237699,247.21141192893555
Q200731,Q209801,86.498016978907
Q201618,Q199889,621.9158072159569
Q5826,Q34600,2448.3002463975986
Q1461,Q335423,2686.49435196027
Q1475,Q170616,3006.158289734741
Q199609,Q177149,1476.4085871971392
Q201117,Q11751,25.253699208527625
Q1461,Q38283,2973.303147829038
Q1461,Q35765,2666.6350241347304
Q4105,Q742160,9233.889340400821
Q62,Q35765,8642.181607876955
Q42622,Q817965,1432.985514330575
Q42622,Q694370,1429.7061308943576
Q42666,Q646805,1677.8027764347128
Q42622,Q633996,1450.3551548737487
Q42651,Q602903,1983.94567994224
Q42622,Q501891,1594.9774431629278
Q57719,Q463171,1806.8381616624138
Q42622,Q460835,1274.7836849180742
Q42622,Q240489,1812.7516181006258
Q42651,Q209779,1820.611917767876
Q42622,Q200731,1344.665989183371
Q57756,Q193428,1490.8787589397134
Q42622,Q170616,1866.7061256304241
Q42622,Q166183,1489.9364168863447
Q207321,Q846345,435.60792483356704
Q213324,Q622594,65.3991656379701
Q42152,Q850335,506.50077239437604
Q42142,Q847607,814.7355183437687
Q42157,Q661038,401.56495483643323
Q42157,Q582289,801.3636793470857
Q42142,Q273880,461.9573329475694
Q42141,Q273798,1215.3482810007247
Q42144,Q265555,1655.78067941514
Q42144,Q207321,451.28979394642874
Q42147,Q201932,1000.0361702010014
Q213324,Q386661,169.6208067170302
Q267258,Q235753,169.10293993998283
Q213324,Q209801,336.8545656546085
Q267258,Q208863,47.07941480437576
Q637928,Q1345322,79.22474461995272
Q646858,Q847334,78.33876507385071
Q653402,Q666317,218.60895243210467
Q692857,Q417825,638.0513647216644
Q642006,Q320943,550.7825230894163
Q646818,Q317827,136.32273611237375
Q646766,Q242885,441.4245781629504
Q633983,Q240489,196.6562877917271
Q243327,Q209801,548.5984392669391
Q42154,Q146790,1254.4471266823825
Q42144,Q34600,699.0878602656729
Q213324,Q37951,811.9796266224901
Q185125,Q37951,979.9907538734948
Q213324,Q15674,856.5387983470084
Q641992,Q237699,435.83208231456285
Q646805,Q210661,259.02038151565444
Q646766,Q210661,437.6920429224673
Q653355,Q169134,613.8761773177873
Q655258,Q166946,20.208849993496894
Q693237,Q19712,1612.805780134435
Q42735,Q877164,8056.496489810981
Q28237,Q855059,10599.833166735512
Q38555,Q841125,9993.207491372352
Q40626,Q661038,2719.638825845702
Q33518,Q518203,10654.771195291274
Q28515,Q374477,10172.951408004894
Q16085,Q386691,8893.892529862682
Q28848,Q38234,10347.970046445445
Q46747,Q850508,1038.114030584472
Q46747,Q845857,935.7924600338449
Q46747,Q838652,278.28151898250604
Q174691,Q496667,846.480747048307
Q174691,Q495821,141.83632744589605
Q496681,Q851163,1280.0674293390077
Q460806,Q846338,124.22530800751606
Q46747,Q207309,733.9559027591895
Q49259,Q204308,11856.18079950654
Q72818,Q188806,2787.6213770431314
Q49231,Q188806,11661.899488543804
Q174691,Q128849,186.81080020173928
Q389711,Q496479,443.34131467471195
Q417825,Q485583,82.99121506723954
Q460835,Q461020,77.65248218430564
Q417825,Q431889,33.9870134331357
Q390817,Q304266,774.4976135305168
Q498023,Q248723,111.35224210787293
Q469189,Q240480,367.0718630995234
Q390413,Q235753,677.5344605219636
Q390817,Q235746,38.46991166342849
Q460835,Q209683,287.8065364459411
Q390413,Q208863,799.4321686819112
Q460835,Q132412,101.69274486067586
Q413804,Q120103,942.5576788986618
Q14467,Q502196,17422.958818193532
Q317844,Q847550,544.7436232307858
Q269644,Q844056,11.239304606846211
Q328067,Q844052,132.52288069594806
Q34664,Q417825,165.0476124964099
Q34664,Q38234,300.0317873827496
Q34405,Q499493,1977.9872753904297
Q30340,Q166946,1787.3378783847713
Q30340,Q134635,2354.321705305849
Q42622,Q117604,886.5746046388092
Q318047,Q816728,398.5426297201818
Q328067,Q633945,330.52970381550296
Q42622,Q15720,919.0955595325257
Q2123,Q596486,8539.173585241748
Q271917,Q15734,1726.8378145414313
Q270463,Q11751,598.1083372922419
Q3114,Q169134,7903.267739988528
Q2141,Q26418,10106.260419550334
Q17139,Q846877,53.76481118315431
Q208863,Q235753,122.048675221579
Q1822,Q847565,2886.2978479323424
Q1822,Q267894,3775.044044233659
Q207309,Q177149,1237.3531596523567
Q42096,Q851114,407.759954868464
Q42136,Q847584,824.3124687897285
Q42100,Q840591,412.00057594137706
Q42116,Q823955,1038.4126588820852
Q42125,Q738275,257.5117017594148
Q42089,Q695920,1241.933404231834
Q42083,Q642006,647.0238176369878
Q42123,Q602903,1071.0993629633458
Q42136,Q499493,893.7938877447913
Q42128,Q496412,1140.5717254135193
Q42102,Q413804,1281.3451998207736
Q42098,Q386661,1164.9547366158158
Q42096,Q385461,667.9297878185829
Q42109,Q320964,522.9262554017056
Q38022,Q846338,10344.505234489801
Q25282,Q193428,3407.5714703943613
Q42097,Q169134,611.8494378657756
Q42097,Q41773,591.0571752652652
Q5092,Q164234,10899.480387058256
Q2055,Q844133,6310.02622008421
Q701639,Q838366,239.16566075268304
Q172,Q209779,10371.536868032514
Q166946,Q851675,209.82040804772734
Q166946,Q117604,857.1056874861821
Q219656,Q753864,11168.736736709527
Q138338,Q734416,10544.183925583473
Q39450,Q693237,4836.546169371606
Q239870,Q634022,11078.308863140286
Q79804,Q502205,5493.066556725109
Q138311,Q265555,9878.719713363322
Q34404,Q207321,11453.310145123953
Q138338,Q201618,10945.044141430504
Q82174,Q210661,8809.625290746011
Q467479,Q819664,521.3969707292432
Q274384,Q602903,269.8200296954441
Q264206,Q200731,588.3600005856431
Q270912,Q166946,322.4169649914804
Q376023,Q820496,269.9911493509458
Q376023,Q816736,286.3977262081872
Q540312,Q210661,202.5160416037977
Q823967,Q207321,222.95772251030309
Q79808,Q38283,8758.40554255859
Q1858,Q38283,3653.799028117757
Q1854,Q38283,4306.594367998505
Q857208,Q857272,103.0696855792075
Q846877,Q857202,833.9565223658135
Q844130,Q847602,713.4901686230373
Q847557,Q847569,202.6887280849933
Q386179,Q194087,488.737267374729
Q18094,Q845857,6883.328966723548
Q18094,Q633911,6233.992842840916
Q18094,Q181966,7494.072296777086
Q9022,Q34600,11230.337158334329
Q1345,Q48320,11150.27941093987
Q18094,Q34664,6875.1559934523575
Q182025,Q35765,8561.109960465412
Q536759,Q387211,9972.286974301092
Q927173,Q185125,8835.029897023309
Q1022,Q384926,9314.175231351252
Q1718,Q170616,9340.067105187887
Q2966,Q199889,9230.694933499546
Q203308,Q726565,661.5884987209274
Q243853,Q453502,898.0417196928532
Q1715,Q34664,8886.936580540852
Q200707,Q602903,773.9468312058821
Q200707,Q386635,227.0492625716596
Q191130,Q242783,184.5962993906509
Q264206,Q169134,508.6906747580344
Q200707,Q204249,624.398372108468
Q191130,Q201117,170.48083220250422
Q191130,Q174691,235.21673011846286
Q490,Q35765,9597.787548829963
Q42061,Q26418,1271.5447089990632
Q1489,Q11751,11544.460800473204
Q1156,Q38283,6720.3096157636855
Q38545,Q37951,8399.648404826465
Q3920,Q460812,8907.037343752483
Q168648,Q496499,8799.846236765185
Q171357,Q146790,8655.13674470808
Q5582862,Q34600,16348.225363888376
Q11736,Q170616,2055.6908412043863
Q270,Q185125,8569.688296638686
Q340,Q34664,10753.644595438294
Q11736,Q48320,1670.988214224146
Q11736,Q26418,2005.0532853953252
Q11736,Q26410,1780.927954761907
Q8673,Q26600,12881.970094240236
Q1861,Q26600,3734.675477653591
Q174,Q181966,19369.714803390256
Q174,Q35765,18758.88369707875
Q1486,Q35765,18746.009130157185
Q485581,Q199609,10845.014428370156
Q173985,Q48320,5707.5698714838645
Q206933,Q207309,10985.667262389608
Q983540,Q851155,8441.500925824539
Q205942,Q526760,8698.992556105348
Q201095,Q823955,8167.9424452888115
Q203380,Q390413,9800.056288676951
Q190021,Q643929,6138.08025118201
Q189471,Q389495,8553.026916660196
Q189133,Q374511,5953.285401820992
Q34932,Q48320,7161.67057500748
Q36433,Q38234,10762.854440705429
Q187861,Q164234,7865.818794562023
Q1015639,Q847554,7206.256526417023
Q1015681,Q665097,9365.977258437344
Q1015773,Q317844,9289.969507348616
Q200028,Q134635,8973.244319813297
Q193920,Q637913,9756.567838284282
Q134620,Q386691,7627.352218495715
Q183584,Q191914,3298.297003042611
Q705699,Q847546,6641.098425751405
Q318418,Q646898,9233.298737128958
Q133116,Q661038,10736.290723371516
Q132671,Q201932,10300.654733335452
Q183584,Q17139,3186.8950435757747
Q133116,Q120103,10441.187483634581
Q105037,Q38283,15500.285198483618
Q105037,Q11751,15734.156621563268
Q450625,Q502199,8283.450942334543
Q128147,Q179691,9103.302577134858
Q57278,Q468765,7738.07127542522
Q605267,Q850515,7459.4865879088975
Q613602,Q753731,9607.41270273684
Q606153,Q463171,7561.815713015674
Q622030,Q384934,10942.143418792435
Q339527,Q817965,8564.278832257947
Q52981,Q847332,9582.866937239243
Q81398,Q653364,11531.57775939064
Q140631,Q496072,2242.9680468250917
Q81046,Q209801,9356.176365715884
Q52101,Q38234,9281.882353051195
Q140631,Q235753,2415.0935124743537
Q140631,Q194087,2727.444683110141
Q140631,Q120103,2144.389661920588
Q52028,Q819613,4238.736763731946
Q115256,Q273798,2175.653483474736
Q208948,Q273880,9190.124571044033
Q50816,Q389515,10521.194054471209
Q497697,Q847565,9394.596395931161
Q42448,Q164234,9444.49246570486
Q41621,Q48320,8814.665678237883
Q134121,Q384926,9364.937688388312
Q503469,Q840859,8510.043048514724
Q206687,Q846351,9382.371797467642
Q102728,Q34664,9330.529926380694
Q719,Q207309,10554.723247843142
Q5753,Q169134,5972.898662285799
Q47265,Q653446,8251.034814759358
Q23154,Q199889,9596.64311089035
Q40191,Q696783,8693.589871755734
Q39984,Q174691,9991.344363955439
Q44013,Q817273,10162.899199012685
